t_months,nn_output_unit_interval,true_sin4,period_months,phi_rad,phi_over_pi
1.264053377814845724e+01,8.699845897874579626e-01,6.269324916038760964e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.267055879899916526e+01,8.019532860422237119e-01,6.398505892650828697e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.270058381984987506e+01,7.370928741215743152e-01,6.527039408922158392e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.273060884070058307e+01,8.305268283925240080e-01,6.654814261434757183e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.276063386155129287e+01,9.286492838095821156e-01,6.781718958863507396e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.279065888240200088e+01,8.864310381591983257e-01,6.907641863964971707e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.282068390325271068e+01,9.754451392537544230e-01,7.032471336434037434e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.285070892410341870e+01,1.000000000000000000e+00,7.156095876412239543e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.288073394495412849e+01,9.431905724774917177e-01,7.278404268430241908e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.291075896580483651e+01,8.428350363525437539e-01,7.399285725566033811e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.294078398665554630e+01,8.222252663249824955e-01,7.518630033599736917e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.297080900750625432e+01,8.515339619302771945e-01,7.636327694945661548e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.300083402835696411e+01,9.087296215549428569e-01,7.752270072142323221e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.303085904920767213e+01,7.888498904556444646e-01,7.866349530681553404e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.306088407005838192e+01,7.405669248915855984e-01,7.978459580958617847e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.309090909090908994e+01,6.503990493730644751e-01,8.088495019126289431e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.312093411175979973e+01,8.226667775642679814e-01,8.196352066637664358e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.315095913261050775e+01,8.545466183378918057e-01,8.301928508263480833e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.318098415346121755e+01,8.679255116178405949e-01,8.405123828373139983e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.321100917431192556e+01,8.427495592528272406e-01,8.505839345269620155e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.324103419516263536e+01,7.401241432329581649e-01,8.603978343372779003e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.327105921601334337e+01,9.256885817184713483e-01,8.699446203047377368e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.330108423686405317e+01,1.000000000000000000e+00,8.792150527876712029e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.333110925771476118e+01,9.394881704885102991e-01,8.882001269185827441e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.336113427856547098e+01,7.754995631011676327e-01,8.968910847622667548e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.339115929941617900e+01,1.000000000000000000e+00,9.052794271610052901e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.342118432026688879e+01,1.000000000000000000e+00,9.133569252485790324e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.345120934111759681e+01,9.401969031245374087e-01,9.211156316153535917e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.348123436196830660e+01,1.000000000000000000e+00,9.285478911072129193e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.351125938281901462e+01,1.000000000000000000e+00,9.356463512416759443e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.354128440366972441e+01,1.000000000000000000e+00,9.424039722251179585e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.357130942452043243e+01,1.000000000000000000e+00,9.488140365556247957e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.360133444537114222e+01,1.000000000000000000e+00,9.548701581966394514e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.363135946622185024e+01,1.000000000000000000e+00,9.605662913072322562e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.366138448707256003e+01,1.000000000000000000e+00,9.658967385154820784e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.369140950792326805e+01,1.000000000000000000e+00,9.708561587221878897e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.372143452877397785e+01,1.000000000000000000e+00,9.754395744228309129e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.375145954962468586e+01,1.000000000000000000e+00,9.796423785364531955e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.378148457047539566e+01,9.998289230351308232e-01,9.834603407308959433e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.381150959132610367e+01,1.000000000000000000e+00,9.868896132345886807e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.384153461217681347e+01,1.000000000000000000e+00,9.899267361259059816e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.387155963302752326e+01,1.000000000000000000e+00,9.925686420918850006e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.390158465387823128e+01,9.765573298472531860e-01,9.948126606489480217e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.393160967472894107e+01,9.638712127518385131e-01,9.966565218190744924e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.396163469557964909e+01,1.000000000000000000e+00,9.980983592557436390e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.399165971643035888e+01,9.206684726386533679e-01,9.991367128147882193e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.402168473728106690e+01,9.542584009777445031e-01,9.997705305661870323e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.405170975813177670e+01,8.498462057478307630e-01,9.999991702436716867e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.408173477898248471e+01,8.652455977132348375e-01,9.998224001299039765e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.411175979983319451e+01,8.187973308352345381e-01,9.992403993758498526e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.414178482068390252e+01,9.237467290140632947e-01,9.982537577538556084e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.417180984153461232e+01,9.237453835838318472e-01,9.968634748448098604e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.420183486238532033e+01,8.497467116782115859e-01,9.950709586606518720e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.423185988323603013e+01,6.357093610501491909e-01,9.928780237043557388e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.426188490408673815e+01,7.710661747644218522e-01,9.902868884704071339e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.429190992493744794e+01,7.772769506623238289e-01,9.873001723896361881e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.432193494578815596e+01,8.820555574937483101e-01,9.839208922231458265e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.435195996663886575e+01,8.690892027724331781e-01,9.801524579109227586e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.438198498748957377e+01,9.214538670314555979e-01,9.759986678815641969e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.441201000834028356e+01,9.533980998965656539e-01,9.714637038303769456e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.444203502919099158e+01,8.226649316460492578e-01,9.665521249739529308e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.447206005004170137e+01,7.705078304926713528e-01,9.612688617900966292e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.450208507089240939e+01,7.196897382926608078e-01,9.556192092528172921e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.453211009174311918e+01,9.657592188081738360e-01,9.496088195728416004e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.456213511259382720e+01,1.000000000000000000e+00,9.432436944548875379e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.459216013344453700e+01,9.913859637233737310e-01,9.365301768836775675e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.462218515429524501e+01,9.873402934716145607e-01,9.294749424513942815e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.465221017514595481e+01,1.000000000000000000e+00,9.220849902399842479e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.468223519599666282e+01,1.000000000000000000e+00,9.143676332724154365e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.471226021684737262e+01,9.556045425494759105e-01,9.063304885476159978e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.474228523769808064e+01,8.472685017471693891e-01,8.979814666745242757e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.477231025854879043e+01,9.109335568931324900e-01,8.893287611212095101e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.480233527939949845e+01,8.918521997341720686e-01,8.803808370956996976e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.483236030025020824e+01,9.609794846999855089e-01,8.711464200756222631e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.486238532110091626e+01,9.541370802742444868e-01,8.616344840043901332e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.489241034195162605e+01,9.946981264522348765e-01,8.518542391720799190e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.492243536280233407e+01,1.000000000000000000e+00,8.418151197996981416e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.495246038365304386e+01,7.483853078172835183e-01,8.315267713459321142e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.498248540450375188e+01,8.585569808194926100e-01,8.209990375559153009e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.501251042535446167e+01,8.164038357941073576e-01,8.102419472719220028e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.504253544620516969e+01,6.605917334144352226e-01,7.992657010262471662e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.507256046705587949e+01,6.937505751872419246e-01,7.880806574368597328e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.510258548790658750e+01,7.953464932693832257e-01,7.766973194266997282e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.513261050875729730e+01,6.230773572301218088e-01,7.651263202877356395e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.516263552960800531e+01,7.446709263952525637e-01,7.533784096111347806e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.519266055045871511e+01,6.296302485672145011e-01,7.414644391050666528e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.522268557130942312e+01,6.611767440723272937e-01,7.293953483218243994e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.525271059216013292e+01,5.770290552853997168e-01,7.171821503160598077e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.528273561301084094e+01,8.170288749252512250e-01,7.048359172560172414e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.531276063386155073e+01,8.904064477481640205e-01,6.923677660096635433e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.534278565471225875e+01,8.000789290648508967e-01,6.797888437277089801e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.537281067556296854e+01,6.301376683482030616e-01,6.671103134453575390e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.540283569641367833e+01,8.013758421686740796e-01,6.543433397247226946e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.543286071726438635e+01,8.116872665293131117e-01,6.414990743596017397e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.546288573811509615e+01,7.884146690013028591e-01,6.285886421642958855e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.549291075896580416e+01,7.150382935416340624e-01,6.156231268679255297e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.552293577981651396e+01,9.851540060266441579e-01,6.026135571355238918e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.555296080066722197e+01,9.610890470116301154e-01,5.895708927369603947e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.558298582151793177e+01,7.736371581616531268e-01,5.765060108844763942e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.561301084236863979e+01,5.736609933117898796e-01,5.634296927593213100e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.564303586321934958e+01,6.034300183836147635e-01,5.503526102476491433e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.567306088407005760e+01,7.405468787684177379e-01,5.372853129054756538e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.570308590492076739e+01,7.500195807098023471e-01,5.242382151720963446e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.573311092577147541e+01,5.929013895455637062e-01,5.112215838509595045e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.576313594662218520e+01,6.419598147370472185e-01,4.982455258765002837e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.579316096747289322e+01,7.448023880703891209e-01,4.853199763850241655e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.582318598832360301e+01,7.702089224238358733e-01,4.724546871071161336e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.585321100917431103e+01,8.152580864100426039e-01,4.596592150986429370e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.588323603002502082e+01,7.756495506763175785e-01,4.469429118267054801e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.591326105087572884e+01,6.553011848480521095e-01,4.343149126264513327e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.594328607172643864e+01,6.441874545645142058e-01,4.217841265439099541e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.597331109257714665e+01,7.593857514526120012e-01,4.093592265794775420e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.600333611342785645e+01,7.474866624180148689e-01,3.970486403459460578e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.603336113427856446e+01,7.360587532922033827e-01,3.848605411543185584e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.606338615512927248e+01,6.781641962470685847e-01,3.728028395399415329e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.609341117597998405e+01,7.052623449903351327e-01,3.608831752407493099e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.612343619683069207e+01,6.861870840443200503e-01,3.491089096386956192e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.615346121768140009e+01,7.380449721487791770e-01,3.374871186746409846e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.618348623853210810e+01,8.710491683525376505e-01,3.260245862462607946e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.621351125938281967e+01,8.877757334813587420e-01,3.147277980976622147e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.624353628023352769e+01,8.941568789005696072e-01,3.036029362086678507e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.627356130108423571e+01,8.697727885784211077e-01,2.926558736908457248e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.630358632193494373e+01,6.536891206545077937e-01,2.818921701966015658e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.633361134278565530e+01,5.752118360538545083e-01,2.713170678467439756e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.636363636363636331e+01,7.960999421452319424e-01,2.609354876811493806e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.639366138448707133e+01,7.473587805344474866e-01,2.507520266362520678e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.642368640533777935e+01,9.188659322008130292e-01,2.407709550522667552e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.645371142618849092e+01,7.307927541177402508e-01,2.309962147121732701e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.648373644703919894e+01,4.993477963527116481e-01,2.214314174136231828e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.651376146788990695e+01,6.231202676178274613e-01,2.120798440740704061e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.654378648874061497e+01,6.799415988251755749e-01,2.029444443685785859e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.657381150959132654e+01,4.508796195463373735e-01,1.940278368988663238e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.660383653044203456e+01,5.115049784682660361e-01,1.853323098913267630e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.663386155129274258e+01,3.463328775997565057e-01,1.768598224208597913e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.666388657214345059e+01,7.045438708723663623e-01,1.686120061565587469e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.669391159299416216e+01,7.277603778364544196e-01,1.605901676244024245e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.672393661384487018e+01,6.733437652818959895e-01,1.527952909813201643e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.675396163469557820e+01,5.018089442404247702e-01,1.452280412941058529e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.678398665554628622e+01,6.463790782660439049e-01,1.378887683159387978e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.681401167639699779e+01,5.705148012947602876e-01,1.307775107523770075e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.684403669724770580e+01,3.769114623161338717e-01,1.238940010079718906e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.687406171809841382e+01,4.421902189409454009e-01,1.172376704038378126e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.690408673894912184e+01,6.928538104966994737e-01,1.108076548557991869e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.693411175979983341e+01,5.764432518926334570e-01,1.046028010019566939e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.696413678065054143e+01,4.654323076697496897e-01,9.862167276783760650e-02,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.699416180150124944e+01,3.859821683652046587e-01,9.286255835656745394e-02,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.702418682235196101e+01,2.784178106694258359e-01,8.732347765084758073e-02,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.705421184320266903e+01,1.479764367390558055e-01,8.200219001286154774e-02,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.708423686405337705e+01,3.372220367345371006e-01,7.689620246758778477e-02,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.711426188490408506e+01,3.884580097834275936e-01,7.200277825442173707e-02,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.714428690575479663e+01,2.130014425139007406e-01,6.731894573140059790e-02,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.717431192660550465e+01,1.670851767145229150e-01,6.284150761578745359e-02,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.720433694745621267e+01,1.628083206177109443e-01,5.856705054422985807e-02,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.723436196830692069e+01,3.253721814151440683e-01,5.449195493522940997e-02,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.726438698915763226e+01,3.509028121337284256e-01,5.061240513616152570e-02,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.729441201000834027e+01,3.789828351171307119e-01,4.692439983666743530e-02,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.732443703085904829e+01,2.773207346614390834e-01,4.342376272981134794e-02,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.735446205170975631e+01,3.807284770181499911e-01,4.010615340202885321e-02,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.738448707256046788e+01,4.045715823715041459e-01,3.696707843253733972e-02,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.741451209341117590e+01,4.154292292981072721e-01,3.400190268256140375e-02,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.744453711426188391e+01,2.379651715242865340e-01,3.120586075444420696e-02,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.747456213511259193e+01,2.384435485089949069e-01,2.857406860046713543e-02,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.750458715596330350e+01,2.661775445822697206e-01,2.610153526097908766e-02,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.753461217681401152e+01,2.754308004412086008e-01,2.378317471125125648e-02,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.756463719766471954e+01,5.714485800933081228e-01,2.161381779632546088e-02,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.759466221851542755e+01,3.920866653464754603e-01,1.958822423301085497e-02,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.762468723936613912e+01,2.908022516218689568e-01,1.770109465809513102e-02,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.765471226021684714e+01,2.966448968444311829e-01,1.594708270179889462e-02,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.768473728106755516e+01,4.140990064957634220e-01,1.432080706547773571e-02,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.771476230191826318e+01,4.103290966663045714e-01,1.281686358261194085e-02,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.774478732276897475e+01,2.365204711766409895e-01,1.142983724217011901e-02,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.777481234361968276e+01,3.222722743448380722e-01,1.015431415353045680e-02,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.780483736447039078e+01,4.392263379104512366e-01,8.984893432264219951e-03,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.783486238532109880e+01,1.293033239637239318e-01,7.916198986252473077e-03,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.786488740617181037e+01,3.015123146401866849e-01,6.942891181792073228e-03,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.789491242702251839e+01,1.768504334230015795e-01,6.059678369581400839e-03,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.792493744787322640e+01,2.302097991379851993e-01,5.261328250730977658e-03,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.795496246872393442e+01,2.287246064634074760e-01,4.542679063240634071e-03,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.798498748957464599e+01,2.727024823654376484e-01,3.898650569707814376e-03,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
